ID,TARGET
1514,0.02500000
1518,0.00000000
1520,0.00000000
1522,0.09000000
1525,0.41500000
1526,0.04000000
1529,0.56500000
1530,0.09500000
1532,0.00000000
1533,0.00000000
1537,0.09000000
1542,0.03500000
1544,0.10000000
1545,0.10000000
1546,0.06000000
1549,0.06000000
1551,0.00000000
1552,0.00000000
1555,0.00000000
1556,0.00000000
1558,0.00000000
1560,0.00500000
1561,0.04000000
1562,0.00500000
1563,0.00000000
1566,0.01000000
1568,0.02500000
1570,0.00000000
1575,0.03000000
1577,0.06500000
1579,0.00000000
1581,0.01500000
1582,0.18500000
1585,0.14000000
1586,0.01000000
1587,0.03000000
1593,0.00500000
1597,0.21500000
1599,0.01000000
1608,0.00500000
1609,0.00000000
1612,0.50500000
1615,0.00000000
1616,0.00500000
1618,0.02000000
1619,0.00000000
1624,0.00000000
1625,0.21000000
1627,0.00000000
1628,0.12000000
1635,0.00500000
1636,0.09000000
1637,0.09500000
1640,0.04500000
1642,0.00000000
1645,0.00000000
1647,0.04500000
1648,0.15500000
1650,0.00500000
1651,0.06000000
1653,0.01000000
1654,0.02000000
1655,0.03500000
1656,0.07500000
1657,0.07000000
1659,0.04000000
1661,0.08500000
1662,0.03500000
1663,0.08000000
1664,0.04500000
1671,0.00000000
1673,0.00000000
1674,0.01000000
1678,0.01500000
1680,0.06000000
1682,0.04500000
1687,0.00000000
1689,0.00000000
1690,0.01000000
1691,0.00500000
1692,0.03000000
1696,0.05000000
1701,0.07000000
1702,0.01500000
1705,0.01000000
1707,0.00500000
1711,0.01000000
1714,0.07000000
1715,0.09000000
1716,0.07500000
1717,0.00500000
1719,0.01500000
1723,0.00000000
1725,0.00000000
1726,0.03000000
1728,0.00000000
1730,0.00000000
1731,0.01500000
1736,0.00500000
1742,0.09500000
1745,0.10500000
1747,0.26500000
1749,0.00000000
1750,0.09000000
1751,0.05000000
1752,0.01500000
1753,0.10000000
1754,0.00000000
1758,0.22000000
1759,0.02500000
1760,0.00000000
1761,0.00500000
1763,0.14000000
1765,0.07500000
1767,0.26000000
1768,0.00500000
1769,0.00000000
1774,0.04500000
1775,0.01000000
1776,0.00000000
1777,0.02500000
1779,0.02000000
1780,0.01500000
1783,0.01000000
1784,0.00000000
1785,0.00500000
1789,0.00000000
1790,0.03000000
1792,0.00000000
1793,0.05000000
1795,0.00500000
1796,0.00500000
1798,0.04000000
1802,0.02500000
1803,0.04500000
1805,0.01000000
1806,0.07000000
1809,0.01500000
1810,0.00000000
1812,0.00000000
1813,0.04500000
1814,0.08500000
1815,0.06000000
1817,0.03000000
1818,0.03500000
1819,0.03000000
1820,0.02500000
1821,0.13000000
1823,0.02000000
1826,0.01000000
1827,0.04500000
1829,0.07000000
1831,0.00000000
1833,0.03000000
1834,0.00500000
1837,0.02000000
1838,0.00500000
1839,0.00000000
1840,0.02000000
1841,0.02000000
1842,0.01500000
1844,0.06000000
1845,0.00000000
1846,0.00000000
1847,0.00000000
1850,0.00000000
1851,0.05000000
1852,0.00000000
1860,0.06000000
1862,0.07000000
1864,0.04000000
1865,0.01500000
1866,0.00500000
1867,0.14000000
1870,0.04000000
1871,0.01000000
1872,0.00000000
1873,0.00000000
1874,0.11000000
1876,0.09000000
1878,0.05000000
1879,0.02500000
1884,0.00500000
1885,0.00500000
1888,0.00500000
1893,0.03000000
1897,0.05000000
1901,0.00500000
1902,0.00500000
1903,0.00000000
1905,0.04500000
1907,0.00000000
1908,0.22000000
1919,0.11000000
1921,0.14000000
1926,0.00000000
1928,0.01500000
1930,0.02500000
1933,0.03500000
1934,0.03000000
1935,0.05000000
1939,0.15000000
1940,0.00000000
1942,0.00000000
1943,0.01000000
1945,0.00000000
1946,0.03000000
1948,0.00000000
1949,0.00000000
1952,0.00000000
1953,0.02000000
1955,0.13500000
1959,0.02000000
1963,0.00000000
1965,0.00000000
1967,0.00000000
1968,0.03500000
1969,0.01500000
1970,0.05500000
1973,0.00500000
1977,0.10000000
1978,0.01500000
1979,0.00000000
1988,0.00000000
1991,0.01500000
1994,0.00000000
1996,0.00000000
1997,0.06500000
1998,0.00000000
2000,0.08000000
2002,0.05000000
2004,0.08500000
2007,0.04500000
2008,0.00000000
2010,0.00500000
2011,0.01500000
2012,0.06500000
2015,0.00500000
2018,0.00000000
2019,0.00000000
2023,0.08500000
2024,0.05500000
2026,0.04000000
2028,0.00000000
2029,0.02000000
2031,0.00000000
2033,0.05000000
2034,0.07500000
2037,0.02500000
2038,0.00000000
2039,0.01000000
2040,0.00000000
2042,0.00500000
2045,0.05500000
2048,0.01500000
2049,0.03500000
2050,0.03500000
2057,0.05000000
2061,0.05000000
2063,0.01500000
2067,0.01000000
2069,0.03000000
2070,0.00000000
2072,0.22500000
2073,0.04000000
2075,0.02500000
2076,0.11500000
2081,0.00500000
2082,0.06000000
2084,0.06500000
2085,0.08500000
2086,0.02000000
2088,0.01500000
2092,0.00000000
2093,0.01000000
2094,0.00500000
2096,0.03000000
2102,0.00500000
2103,0.00500000
2104,0.13000000
2108,0.09500000
2109,0.04000000
2111,0.10500000
2113,0.01500000
2116,0.03000000
2117,0.03000000
2118,0.03000000
2119,0.00500000
2120,0.00000000
2121,0.01000000
2124,0.35000000
2125,0.01000000
2126,0.00500000
2127,0.20500000
2131,0.00000000
2133,0.04500000
2134,0.04000000
2136,0.00000000
2137,0.05000000
2139,0.04000000
2144,0.00000000
2145,0.01500000
2146,0.06000000
2149,0.02000000
2150,0.00000000
2151,0.04000000
2152,0.00500000
2153,0.00000000
2157,0.08000000
2158,0.03000000
2159,0.00500000
2161,0.00000000
2163,0.00000000
2166,0.03500000
2169,0.01000000
2171,0.00000000
2177,0.00000000
2179,0.07500000
2182,0.00000000
2184,0.13500000
2185,0.00000000
2186,0.01000000
2187,0.00000000
2188,0.01500000
2189,0.00000000
2190,0.22000000
2194,0.01500000
2195,0.00500000
2196,0.01000000
2198,0.12500000
2199,0.06000000
2200,0.00000000
2201,0.01000000
2203,0.08000000
2208,0.01500000
2209,0.01500000
2210,0.02000000
2211,0.00000000
2213,0.03000000
2214,0.00000000
2215,0.33500000
2216,0.00000000
2218,0.00000000
2222,0.02500000
2224,0.00000000
2229,0.01500000
2230,0.00000000
2234,0.05000000
2235,0.00500000
2237,0.01000000
2239,0.00000000
2241,0.04000000
2242,0.00000000
2243,0.00500000
2244,0.00000000
2245,0.00000000
2248,0.03000000
2251,0.00000000
2253,0.20000000
2254,0.00000000
2257,0.00000000
2261,0.03000000
2262,0.12500000
2266,0.00000000
2269,0.00000000
2275,0.00000000
2278,0.00000000
2279,0.00500000
2283,0.02000000
2284,0.00000000
2285,0.00000000
2286,0.00500000
2287,0.03500000
2289,0.00500000
2290,0.15500000
2291,0.02000000
2293,0.00000000
2300,0.04000000
2301,0.00000000
2302,0.07500000
2303,0.02500000
2304,0.00000000
2305,0.09000000
2306,0.01500000
2307,0.49500000
2308,0.07000000
2311,0.04500000
2313,0.03000000
2315,0.00000000
2316,0.00500000
2318,0.22000000
2322,0.01500000
2323,0.01000000
2325,0.06500000
2327,0.00500000
2328,0.06500000
2329,0.02000000
2330,0.03500000
2332,0.00000000
2333,0.03500000
2334,0.05000000
2337,0.03000000
2338,0.13500000
2341,0.14000000
2344,0.06500000
2345,0.01000000
2347,0.01500000
2348,0.01500000
2349,0.00000000
2350,0.01000000
2351,0.01000000
2358,0.03000000
2359,0.07500000
2361,0.01500000
2363,0.04000000
2364,0.02000000
2366,0.06500000
2369,0.00000000
2370,0.11000000
2373,0.04500000
2375,0.01000000
2377,0.00500000
2384,0.01000000
2385,0.00000000
2386,0.01500000
2387,0.00000000
2388,0.05500000
2392,0.18500000
2393,0.01500000
2394,0.00000000
2395,0.05000000
2396,0.15500000
2397,0.00500000
2400,0.00000000
2401,0.01500000
2403,0.00500000
2407,0.04500000
2408,0.04500000
2410,0.00500000
2414,0.07500000
2416,0.05500000
2421,0.00000000
2422,0.03500000
2423,0.08500000
2425,0.07000000
2430,0.03500000
2433,0.03000000
2434,0.05000000
2437,0.01500000
2438,0.00000000
2439,0.04000000
2440,0.00500000
2442,0.00000000
2444,0.04500000
2449,0.00000000
2456,0.14500000
2458,0.04500000
2462,0.00500000
2463,0.02000000
2464,0.00500000
2465,0.01500000
2466,0.01000000
2470,0.03000000
2476,0.01500000
2478,0.00500000
2482,0.13500000
2483,0.01500000
2484,0.06500000
2487,0.00000000
2488,0.01500000
2493,0.00500000
2494,0.00000000
2495,0.02500000
2499,0.01000000
2501,0.15000000
2503,0.02000000
2504,0.00000000
2507,0.14500000
2509,0.00000000
2511,0.00000000
2512,0.25000000
2515,0.00500000
2516,0.01000000
2517,0.02500000
2521,0.13500000
2525,0.00500000
2527,0.06000000
2528,0.00000000
2529,0.01000000
2530,0.02500000
2531,0.03000000
2533,0.00500000
2537,0.02500000
2538,0.03500000
2539,0.03000000
2541,0.00500000
2542,0.00500000
2543,0.00500000
2544,0.00000000
2545,0.00000000
2546,0.00000000
2548,0.03500000
2549,0.00000000
2555,0.00000000
2556,0.01500000
2558,0.02500000
2561,0.29000000
2563,0.12000000
2566,0.01000000
2567,0.04500000
2572,0.02500000
2573,0.02500000
2574,0.00000000
2578,0.01000000
2580,0.03000000
2581,0.00000000
2582,0.00000000
2586,0.06000000
2588,0.00000000
2589,0.04500000
2591,0.05500000
2594,0.04000000
2595,0.01000000
2596,0.05000000
2597,0.00500000
2599,0.01000000
2600,0.00000000
2601,0.03500000
2611,0.00500000
2613,0.02500000
2614,0.00000000
2615,0.02000000
2616,0.01500000
2617,0.07500000
2618,0.00500000
2619,0.07500000
2626,0.00000000
2630,0.34000000
2632,0.01500000
2636,0.00500000
2639,0.01000000
2642,0.00500000
2644,0.28000000
2647,0.00000000
2648,0.27500000
2649,0.15000000
2651,0.00000000
2652,0.11000000
2656,0.06000000
2658,0.12500000
2664,0.03500000
2667,0.18000000
2669,0.17000000
2670,0.00000000
2671,0.14000000
2672,0.34000000
2673,0.00000000
2678,0.01500000
2679,0.02000000
2682,0.00000000
2684,0.00500000
2685,0.01500000
2687,0.01500000
2689,0.01000000
2700,0.05000000
2701,0.00000000
2702,0.04000000
2704,0.00000000
2707,0.00500000
2710,0.05500000
2713,0.03500000
2715,0.04500000
2716,0.07000000
2724,0.03000000
2726,0.08500000
2727,0.00000000
2728,0.00000000
2730,0.00500000
2731,0.09500000
2733,0.12000000
2736,0.00000000
2737,0.01000000
2739,0.01500000
2740,0.00000000
2741,0.00500000
2745,0.03500000
2747,0.33000000
2749,0.03500000
2751,0.00500000
2752,0.03000000
2759,0.13000000
2760,0.00000000
2764,0.00500000
2766,0.05500000
2769,0.01500000
2772,0.11000000
2773,0.00000000
2774,0.00500000
2776,0.02000000
2779,0.01500000
2782,0.26000000
2783,0.00500000
2788,0.01500000
2789,0.04000000
2791,0.00500000
2793,0.02500000
2794,0.00000000
2796,0.02500000
2801,0.02000000
2803,0.12500000
2804,0.00000000
2805,0.01000000
2806,0.34500000
2808,0.02000000
2809,0.00000000
2812,0.00000000
2814,0.02000000
2815,0.00500000
2816,0.07000000
2817,0.20000000
2819,0.00500000
2821,0.09500000
2822,0.03500000
2825,0.07500000
2827,0.00000000
2829,0.00000000
2830,0.05500000
2831,0.00000000
2833,0.00500000
2838,0.06500000
2839,0.06500000
2843,0.00500000
2845,0.00500000
2849,0.01500000
2850,0.00000000
2852,0.01000000
2859,0.01000000
2861,0.02000000
2862,0.03500000
2863,0.01000000
2865,0.01500000
2866,0.06000000
2867,0.03500000
2869,0.03500000
2871,0.01000000
2872,0.02000000
2873,0.05000000
2874,0.00500000
2876,0.02500000
2877,0.00000000
2880,0.18000000
2881,0.00000000
2882,0.02000000
2885,0.05000000
2886,0.08500000
2888,0.03000000
2889,0.03500000
2891,0.08000000
2892,0.01500000
2893,0.15000000
2897,0.09000000
2898,0.00500000
2899,0.01000000
2901,0.00500000
2903,0.08000000
2904,0.03000000
2905,0.10000000
2906,0.01500000
2908,0.00500000
2910,0.02000000
2913,0.00000000
2914,0.00000000
2915,0.00500000
2917,0.00000000
2918,0.03500000
2919,0.09500000
2920,0.12500000
2921,0.02000000
2922,0.19000000
2925,0.00000000
2926,0.00500000
2927,0.01000000
2928,0.04500000
2929,0.00000000
2930,0.01000000
2936,0.00000000
2944,0.00000000
2949,0.00000000
2950,0.01000000
2951,0.02000000
2952,0.00500000
2955,0.01500000
2957,0.00500000
2959,0.01000000
2960,0.00500000
2961,0.04000000
2963,0.02500000
2966,0.00000000
2967,0.02000000
2968,0.00500000
2969,0.01500000
2970,0.04500000
2972,0.10000000
2973,0.01000000
2974,0.01000000
2975,0.08500000
2976,0.03000000
2980,0.00000000
2983,0.14000000
2984,0.07000000
2986,0.01500000
2988,0.02500000
2989,0.02500000
2990,0.00500000
2991,0.02000000
2994,0.01000000
2995,0.04000000
2997,0.02500000
3000,0.09500000
3001,0.03000000
3002,0.00500000
3003,0.01500000
3005,0.00000000
3007,0.00000000
3008,0.01000000
3009,0.01000000
3011,0.01500000
3012,0.18500000
3015,0.00000000
3017,0.01500000
3019,0.03500000
3022,0.03000000
3025,0.00000000
3027,0.03000000
3028,0.00000000
3030,0.00000000
3031,0.00000000
3033,0.01000000
3035,0.04000000
3036,0.04000000
3037,0.00000000
3039,0.00000000
3041,0.02500000
3046,0.00000000
3047,0.00000000
3048,0.03500000
3050,0.00000000
3051,0.00000000
3053,0.00500000
3055,0.19000000
3056,0.04000000
3058,0.03500000
3060,0.33000000
3062,0.02500000
3063,0.20000000
3064,0.01500000
3065,0.19500000
3067,0.15500000
3069,0.06500000
3070,0.15500000
3072,0.12500000
3073,0.06000000
3074,0.00000000
3079,0.01000000
3080,0.10000000
3083,0.01000000
3084,0.01500000
3089,0.00500000
3093,0.00000000
3094,0.07500000
3096,0.14500000
3098,0.02000000
3100,0.00000000
3101,0.01500000
3102,0.03500000
3104,0.06000000
3105,0.02000000
3106,0.00000000
3109,0.00000000
3110,0.01000000
3111,0.01000000
3113,0.14000000
3115,0.00000000
3116,0.00500000
3120,0.02000000
3122,0.00000000
3124,0.00000000
3128,0.00000000
3129,0.01500000
3130,0.03500000
3132,0.01500000
3133,0.00000000
3135,0.02000000
3138,0.02500000
3139,0.05000000
3140,0.14000000
3143,0.01000000
3146,0.31500000
3148,0.17000000
3149,0.08500000
3150,0.00000000
3152,0.07000000
3153,0.06500000
3154,0.00000000
3155,0.00000000
3159,0.02500000
3162,0.00000000
3163,0.15500000
3164,0.00000000
3166,0.02500000
3167,0.05500000
3168,0.00000000
3171,0.00000000
3172,0.12000000
3173,0.07000000
3177,0.09500000
3181,0.01000000
3183,0.21000000
3185,0.20000000
3186,0.00000000
3190,0.06000000
3192,0.02000000
3193,0.16000000
3194,0.01500000
3195,0.03000000
3197,0.00500000
3200,0.00500000
3201,0.15500000
3206,0.09000000
3207,0.01500000
3208,0.04000000
3210,0.06000000
3211,0.00000000
3214,0.02500000
3216,0.00000000
3217,0.03500000
3218,0.08000000
3219,0.05500000
3223,0.02500000
3224,0.01000000
3227,0.00500000
3229,0.00500000
3230,0.01000000
3231,0.03500000
3232,0.00000000
3234,0.00500000
3241,0.00000000
3242,0.00000000
3244,0.07000000
3246,0.11500000
3248,0.00500000
